DOCUMENT ID,RECORD TYPE,REMARK LINE NBR,REMARK TEXT LINE,GOOD THROUGH DATE
2009042700862003,R,1,"CONSOLIDATION,EXTENSION AND MODIFICATION",09/30/2013
2013072901031001,R,1,SECTION 275 AFFIDAVIT,09/30/2013
2013081400090003,R,1,"MORTGAGE CONSOLIDATION, SPREADER, MODIFICATION, EXTENSION AND RESTATEMENT AGREEMENT",09/30/2013
2013091200055002,R,1,275 affidavit,09/30/2013
2013072400334002,R,1,miscellaneous - 275 affidavit,09/30/2013
2013091101384006,R,1,CONSOLIDATION AGREEMENT,09/30/2013
2013092000828001,R,1,THIS DOCUMENT RECORDED TO SHOW COMPLETE IMAGE OF DOCUMENT RECORDED IN CRFN # 2013000349881.      S.P.  9/23/13,09/30/2013
FT_3410001384141,R,2,P/O LOT 15,09/30/2013
2013070500363001,R,1,TO VIEW IMAGE OF THIS DOCUMENT SEE CRFN # 2013000372612.       S.P.   10/2/13,09/30/2013
2013073100352001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013081901342001,R,1,Owner's Registration Card (2 pages),09/30/2013
2013081501702001,R,1,"Miscellaneous - Copy of Power of Attorney for Daniel Haykin, grantee, used to execute e-tax forms.",09/30/2013
FT_3370007833337,R,1,CORRECTED TO ADD LOT 1014.      S.P.   9/9/13,09/30/2013
2008082500380001,R,1,CORRECTED TO ADD LOT 32.     S.P.   9/5/13,09/30/2013
FT_3580006496558,R,1,CORRECTED FROM BLOCK 7318 LOT 22 TO BLOCK 7318 LOT 20.        S.P.  9/4/13,09/30/2013
2013080600423001,R,1,CARBON MONOXIDE AFFIDAVIT 1 PAGE,09/30/2013
2013092800090001,R,1,carbon monoxide affid,09/30/2013
FT_2950006677995,R,1,SEQUENCE OF NAME CHANGE TO REFLECT DEED   06/30/09   KS      BLOCK CORRECTION. CORRECTED FROM BLOCK 4533 LOT 72 TO BLOCK 4463 LOT 145.    S.P.    5/16/13,09/30/2013
2013081500048001,R,1,"Miscellaneous:  A copy of the death certificate for Nicholas Lamicela, pre-deceased spouse of Rose Lamicela",09/30/2013
2013080100557002,R,1,275 Affidavit,09/30/2013
2013091801431002,R,1,275 Affidavit,09/30/2013
2013080500776001,R,1,CARBON MONOXIDE AFFIDAVIT 1 PAGE,09/30/2013
2013092001130001,R,1,"Copy of the Canceled Proprietary Lease, Contract of Sale and Rider to Contract where it shows that the property is a HDFC.",09/30/2013
2013060300566001,R,1,CORRECTED TO REFLECT BLOCK 1123 LOT 10.     S.P.  9/23/13,09/30/2013
2013092600106001,R,1,nysdot exemption letter enclosed,09/30/2013
2013091000047001,R,1,IT-2663,09/30/2013
2013080100804001,R,1,single family use declaration,09/30/2013
2006073101288004,R,1,CORRECTED FROM BLOCK 3846 LOT 5 TO BLOCK 3846 LOT 4.    S.P.    9/24/13,09/30/2013
FT_3340007969834,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5497-7504 TO BBL 3-5497-1303 UPDATED 09/26/13 TM,09/30/2013
FT_3680000894168,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-6236-7720 TO BBL 3-6236-77 UPDATED 09/20/13 TM,09/30/2013
FT_3650007945265,R,2,CORRECTED FROM BLOCK 6135 LOT 102 TO BLOCK 6135 LOT 1021.     S.P.     9/17/13,09/30/2013
2013090401340001,R,1,POWERD OF ATTORNEY ATTACHED HEREWITH,09/30/2013
2013082200194001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013090600974006,R,1,MODIFICATION AND EXTENSION AGREEMENT,09/30/2013
FT_3980008085298,R,1,ASST/MTGE R3923 P1948,09/30/2013
2013082001330003,R,1,"DOCUMENT IS A CONSOLIDATION, EXTENSION & MODIFICATION AGREEMENT",09/30/2013
2013090400571002,R,1,CARBON MONOXIDE AFFIDAVIT - 1 PAGE,09/30/2013
2013082601355001,R,1,Misc-POA,09/30/2013
2013080600333001,R,1,COPY OF TRUST ATTACHED.,09/30/2013
2013090401432001,R,1,carbon monoxide detector,09/30/2013
2013082301321001,R,1,CARBON MONOXIDE AFFIDAVIT  PAGE 1,09/30/2013
2013071700448002,R,1,NAME CORRECTION.     S.P.  9/18/13,09/30/2013
2013091101057001,R,1,Sellers' Powers of Attorney,09/30/2013
2013070201470001,R,1,AFF OF COMPLIANCE W CARBON MONOXIDE DETECTOR 1 PAGE,09/30/2013
2013082900861001,R,1,Miscellaneous - Power of Attorney,09/30/2013
2013080601946001,R,1,Miscellaneous:Power of Attorney,09/30/2013
2013090900901009,R,1,miscellaneous - it-2663 (5x),09/30/2013
2013090301175001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013081300584001,R,2,ADDED WRONG PAGE,09/30/2013
FT_3320006681432,R,2,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5663-7502 TO BBL 3-5663-55 UPDATED 09/26/13 TM,09/30/2013
2006041900293003,R,1,CORRECTED TO REFLECT CORRECT MORTGAGE AMOUNT ON COVER PAGE.        S.P.  9/24/13,09/30/2013
2013091000896002,R,1,TO VIEW FULL UNIT NUMBER PLEASE SEE DOCUMENT DETAIL LISTING.       S.P.  9/26/13,09/30/2013
2013091601455001,R,1,Power of Attorney of Seller,09/30/2013
2006120502046004,R,1,CORRECTED FROM BLOCK 3846 LOT 4 TO BLOCK 3846 LOT 5.        S.P.  9/24/13,09/30/2013
2013061300111001,R,1,"Miscellaneous: Death Certificate of John Howard Gehrek, pre-deceased spouse",09/30/2013
FT_3340007969834,R,2,REDUCTION/EXTENS/MODIF/AGMT R3033 P1843,09/30/2013
2013090301376001,R,1,miscellaneous - Certificate of Appointment of Executor,09/30/2013
2013091201143005,R,1,"Mortgage Consolidation, Modification and Extension Agreement",09/30/2013
2013090301600001,R,1,POWER OF ATTORNEY,09/30/2013
2013082201174001,R,1,miscellaneous - power of attorney,09/30/2013
2013082800791001,R,1,miscellaneous - power of attorney,09/30/2013
2013083001223001,R,1,THIS DOCUMENT RECORDED SHOW CORRECT IMAGE OF DOCUMENT RECORDED IN CRFN # 2013000333798.        S.P.  10/2/13,09/30/2013
2013082100216001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013090800024001,R,1,This is a confirmatory deed.,09/30/2013
2013090400391005,R,1,"Consolidated, Amended and Restated Mortgage and Security Agreement",09/30/2013
2013090601071009,R,1,275 AFFIDAVIT,09/30/2013
2013090501048001,R,1,Thank you!,09/30/2013
2013082600822001,R,1,AFF OF COMPLIANCE W CARBON MONOXIDE DETECTOR 1 PAGE,09/30/2013
2013090500791003,R,1,275 AFFIDAVIT,09/30/2013
FT_3660007085366,R,2,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5474-7502 TO BBL 3-5474-1013 UPDATED 09/30/13 TM,09/30/2013
2013081200754001,R,1,"BLOCK CORRECTION. CORRECTED FROM INCORRECT BBL 4-6366-20, TO CORRECT BBL 3-6366-20. UPDATED 09/26/2013 GK",09/30/2013
2013031101040001,R,1,COVER PAGE WAS INADVERTENTLY RECORDED STATING PROPERTY AS BEING A TWO FAMILY DWELLING WHEN IT SHOULD HAVE STATED A 3 THREE FAMILY DWELLING. (IM) 9/6/2013,09/30/2013
FT_3690006904169,R,1,DISCH R3683 P1370,09/30/2013
2013091900126001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013090600572001,R,1,Power of Attorney,09/30/2013
2013091600299001,R,1,Power of Attorney for supporting documents.,09/30/2013
2013081501397001,R,1,New York City RP 5217 is not included. -Was included upon initial submittal  New York City Real Property Transfer Tax forms have no signatures. -RPT forms DID have signatures upon initial submittal  New York State Real Property Tran,09/30/2013
FT_3830009014583,R,2,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5497-7504 TO BBL 3-5497-1303 UPDATED 09/26/13 TM,09/30/2013
2013091901161001,R,1,NON-FOREIGN STATUS,09/30/2013
2013091200534001,R,1,THIS DOCUMENT RECORDED TO SHOW IMAGE OF DOCUMENT RECORDED IN CRFN # 2013000365762.     S.P.  10/2/13,09/30/2013
FT_3820001568982,R,1,CORRECTED FROM BLOCK 4049 LOT 1 TO BLOCK 4049 LOT 122.          S.P.  9/26/13,09/30/2013
2013081500546001,R,1,Miscellaneous - Certificate of Non Foreign Status,09/30/2013
2013050701525001,R,1,BLOCK CORRECTION. INCORRECTED FROM BBL 3-788-1 TO  CORRECT BBL 3-4605-60. UPDATED 09/30/2013 GK,09/30/2013
2013081400747001,R,1,CARBON MONOXIDE AFFIDAVIT 1 PAGE,09/30/2013
2013091900470001,R,1,Section 275 Affidavit,09/30/2013
2013082101351001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013090300134001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013091200658001,R,1,Housing Preservation and Development is The Department of exempt from paying recording fees and taxes pursuant to Article 8B Section 476 of the NYS Private Housing Finance Law and to the Provisions CPLR Section 8019(d),09/30/2013
FT_3040006477504,R,2,EXTEN/MODIF/AGMT R2148 P1024,09/30/2013
2013060500863003,R,1,CORRECTED FROM BLOCK 809 LOT 1067 TO BLOCK 809 LOT 1071.      S.P.  9/13/13,09/30/2013
2013081900855002,R,1,CERTIFICATE OF DEATH OF 1 PAGE,09/30/2013
2013071200986002,R,1,section 275 affidavit,09/30/2013
2013092600880001,R,1,carbon monoxide detector,09/30/2013
2003012101982001,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-6597-7501 TO BBL 3-6597-1003 UPDATED 9/11/13 TM,09/30/2013
FT_3100006691210,R,2,REDUCTION/EXTEN/MODIF/AGMT R2711 P789,09/30/2013
2013082701339002,R,1,Copy of seller's power of attorney attached.,09/30/2013
2013090900386001,R,1,CARBON MONOXIDE AFFIDAVIT - 1 PAGE,09/30/2013
2013091200462001,R,1,THIS DOCUMENT RECORDED TO SHOW IMAGE OF DOCUMENT RECORDED IN CRFN # 2013000338453.        S.P.  10/2/13,09/30/2013
2013091100362001,R,1,GROUND LEASE,09/30/2013
2013082901382001,R,1,Miscellaneous documents: IT-2663 (2013) Revocable Inter Vivos Trust Agreement dated 8/26/13,09/30/2013
2013082301404002,R,1,CORRECTING BOROUGH DOCUMENT INCORRECTLY STATES PROPERTY IS LOCATED IN QUEENS CORRECT BOROUGH IS THE BRONX. 9/30/2013MYS,09/30/2013
2013082200343001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013072400528001,R,1,CORRECTED FROM BLOCK 1220 LOT 1 TO BLOCK 1219 LOT 57.        S.P.  9/5/13,09/30/2013
FT_3950004646995,R,1,INDEXED  AGAINST INCORRECT LOT.,09/30/2013
2013083000609001,R,1,carbon monoxide detector,09/30/2013
2013082000222004,R,1,Assignment of Leases and Rents,09/30/2013
2013050900942002,R,1,CORRECTED FROM BLOCK 7750 LOT 30 TO BLOCK 7750 LOT 3.     S.P.      9/5/13,09/30/2013
2013081300969003,R,1,"CONSOLIDATION,EXTENSION,MODIFICATION AGREEMENT",09/30/2013
FT_3100006691210,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5677-7501 TO BBL 3-5677-1001 UPDATED 09/26/13 TM,09/30/2013
FT_3370007469837,R,2,DISCH R2582 P1751,09/30/2013
2013090100017001,R,1,"HPD Affidavit in Lieu of Registration Statement is not included as this is not a recorded transfer.  See NYC-RPT Page 2.  Water and Sewer charges are paid directly by the Owner of the building, 225 East 57th Street Owners Inc. (i.e.",09/30/2013
2013090400216003,R,1,Affidavit for Real Property Law Section 275,09/30/2013
2013090300946001,R,1,AFF OF COMPLIANCE W CARBON MONOXIDE DETECTOR 1 PAGE,09/30/2013
2013090300289001,R,1,NAME CORRECTION.      S.P.  9/17/13,09/30/2013
2013090601242001,R,1,Copy of Power of Attorney,09/30/2013
2013062600347002,R,1,CORRECTED TO ADD LOT 10.      S.P.   9/5/13,09/30/2013
2013091201151003,R,1,TWO (2) IT-2663'S,09/30/2013
FT_3810001568981,R,1,CORRECTED FROM BLOCK 4049 LOT 1 TO BLOCK 4049 LOT 122.   S.P.  9/26/13,09/30/2013
2013081901300001,R,1,CARBON MONOXIDE AFFIDAVIT  PAGE 1,09/30/2013
2013081501184002,R,1,BANKRUPCY DOCUMENTS,09/30/2013
2013070201064001,R,1,COLLATERAL MORTGAGE AND SECURITY AGREEMENT,09/30/2013
2013091801308001,R,1,this is a correction mortgage; correcting the first change date.  Original mortgage recorded 6/28/13 in CRFN 2013000256355,09/30/2013
2013080100152004,R,1,"Consolidation, Extension and Modification Agreement",09/30/2013
2013090400923001,R,1,carbon monoxide detector,09/30/2013
2013091301060001,R,1,LIFE ESTATE DEED,09/30/2013
2013092501412002,R,1,"Mortgage Modification, Consolidation and Extension Agreement",09/30/2013
2013090900855002,R,1,CARBON MONOXIDE AFFIDAVIT - 2 PAGES,09/30/2013
2013082300270001,R,1,Powers of Attorney for the Sellers (18 pgs),09/30/2013
2004061401438003,R,1,CORRECTED FROM BLOCK 7167 LOT 11 TO BLOCK 7167 LOT 1111.     S.P.  9/13/13,09/30/2013
2013091800815001,R,1,Miscellaneous = Power of Attorney,09/30/2013
2013081501397001,R,2,sfer Tax Form is not included. -Was included upon initial submittal,09/30/2013
2013091100661001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013092601039001,R,1,THIS DOCUMENT RECORDED TO SHOW COMPLETE IMAGE OF DOCUMENT RECORDED IN CRNF # 2013000396825.      S.P.  10/2/13,09/30/2013
2013090500312001,R,1,AFFIDAVIT IN CONNECTION WITH A NO CONSIDERATION TRANSFER,09/30/2013
FT_3690009014369,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5497-7504 TO BBL 3-5497-1303 UPDATED 09/26/13 TM,09/30/2013
2009102801244001,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-6411-7501 TO BBL 3-6411-1002 UPDATED 9/11/13 TM,09/30/2013
2013082701479001,R,1,Misc.-POA,09/30/2013
2013090300373001,R,1,CARBON MONOXIDE AFFIDAVIT - 1 PAGE,09/30/2013
2013082001529001,R,1,NAME CORRECTION.   S.P.  9/16/13,09/30/2013
2013082200442001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
FT_3950000916795,R,1,BLOCK CORRECTION. CORRECTED FROM INCORRECT BBL 3-1778-55 TO CORRECT BBL 3-1778-49. UPDATED 09-19-2012 GK,09/30/2013
FT_3220004576722,R,1,CORRECTED FROM BLOCK 1133 LOT 32 TO BLOCK 1133 LOT 42.       S.P.    9/5/13,09/30/2013
2012022200042001,R,1,CORRECTED FROM BLOCK 4049 LOT 20 TO BLOCK 4049 LOT 125.     S.P.  9/30/13,09/30/2013
2013082200631001,R,1,2 Power of Attorney: 1 for 5 page and 1 for 6 pages,09/30/2013
2013090500241002,R,1,section 275 affidavit,09/30/2013
2013082700399001,R,2,PERSONAL INFORMATION IS DISPLAYED,09/30/2013
2012041700703001,R,1,NCORRECT BOROUGH/BLOCK/LOT.  CORRECTED FROM BROOKLYN BLK 856 LOT 42 TO QUEENS BLK 856 LOT 42. (9/18/13 EM),09/30/2013
FT_3970000916797,R,1,BLOCK CORRECTION. CORRECTED FROM INCORRECT BBL 3-1778-55 TO CORRECT BBL 3-1778-49. UPDATED 09-19-2012 GK,09/30/2013
2013070901442001,R,1,CARBON MONOXIDE AFFIDAVIT  PAGE 1,09/30/2013
2013070800340002,R,1,CORRECTED FROM BLOCK 545 LOT 22 TO BLOCK 833 LOT 27.     S.P.  9/5/13,09/30/2013
2013092301343001,R,1,carbon monoxide detector,09/30/2013
2013091000111001,R,1,carbon monoxide detectors,09/30/2013
2013083001303001,R,1,AFF OF COMPLIANCE W CARBON MONOXIDE DETECTOR REQUIREMENT 1 PAGE,09/30/2013
FT_1160008831316,R,1,CORRECTED TO ADD BLOCK 1304 LOT 26.      S.P.  9/4/13,09/30/2013
2013090500567002,R,1,275 affidavit attached,09/30/2013
2013092000703001,R,1,carbon monoxide detector,09/30/2013
2013091300878001,R,1,THIS DOCUMENT RECORDED TO SHOW IMAGE OF DOCUMENT RECORDED IN CRFN # 2013000332044.      S.P.  10/2/13,09/30/2013
2013091100082001,R,1,MISCELLANEOUS DOCUMENT IS POWER OF ATTORNEY FOR KELLEY A. CORNISH,09/30/2013
2013091001219002,R,1,CARBON MONOXIDE AFFIDAVIT  PAGE 1,09/30/2013
2013091200321001,R,1,NYSDOT exemption letter enclosed,09/30/2013
2004102201334001,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5474-7502 TO BBL 3-5474-1004 UPDATED 09/30/13 TM,09/30/2013
2013091300947001,R,1,TRUST AGREEMENT 8 PAGE DEATH CERT 1 PAGE,09/30/2013
2013082200703003,R,1,IT-2663,09/30/2013
2013090300752001,R,1,CERTIFICATE OF DEATH - 2 PAGE,09/30/2013
2013091200168001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
FT_3650007945265,R,1,DISCH R4290 P911,09/30/2013
2006022801522002,R,1,CORRECTED TO ADD LOT 51.     S.P. 9/13/13,09/30/2013
2009100200947001,R,1,BLOCK 10393 LOT 54 ADDED ON 9/17/13 EM,09/30/2013
2013081200082001,R,1,CARBON MONOXIDE AFFIDAVIT 1 PAGE,09/30/2013
2012070601180002,R,1,CORRECTED TO ADD LOT 104.      S.P.  9/13/13,09/30/2013
2013083001208001,R,1,COPY OF SUBLEASE,09/30/2013
2013090301254003,R,1,MISCELLANEOUS: CERIFICATE OF OCCUPANY DOCUMENT ATTACHED DETAILING THE FACT THAT UNITS 14C AND 14D HAVE BEEN COMBINED TO FORM A ONE FAMILY UNIT DWELLING,09/30/2013
2006030600353001,R,1,BLOCK 10393 LOT 54 ADDED ON 9/17/13 EM,09/30/2013
2013081500966001,R,1,AFFIDAVIT IN CONNECTION WITH A NO CONSIDERATION TRANSFER    1 PAGE,09/30/2013
2013073001156001,R,1,Copies of 3 Power of Attorney's for signing of RPT's,09/30/2013
2013060601616001,R,1,BLOCK CORRECTION.. CORRECTING FROM BBL 3-5700-36 TO BBL 4-415-1021 & BBL 4-15-1088 UPDATED 09/09/2013. GK,09/30/2013
2013092300742001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013080700449002,R,1,CARBON MONOXIDE AFFIDAVIT 1 PAGE,09/30/2013
2013092600764001,R,1,carbon monoxide affidavit,09/30/2013
2013082901367002,R,1,Consolidation and Extension Agreement,09/30/2013
2003110301024002,R,1,CORRECTED FROM BLOCK 15516 LOT 4 TO BLOCK 15516 LOT 1.      S.P.   9/4/13,09/30/2013
2013090401484001,R,1,CERTIFICATE OF APPOINTMENT OF EXECUTORS,09/30/2013
2013073001156002,R,1,POA - Same as the first deed,09/30/2013
2013060500863005,R,1,CORRECTED FROM BLOCK 809 LOT 1067 TO BLOCK 809 LOT 1071.      S.P.  9/13/13,09/30/2013
FT_1560006134056,R,1,BLOCK AND LOT CORRECTIONG FROM BLOCK 849/LOT 1101 TO BLOCK 849/1011. CORRECTION COMPLETED 9/16/2013 (IM),09/30/2013
2013081600379002,R,1,275 AFFIDAVIT,09/30/2013
2013092000195001,R,1,CARBON MONOXIDE AFFIDAVIT - 1 PAGE,09/30/2013
FT_3820008435082,R,1,DISCH R2035 P109,09/30/2013
2013071200986001,R,1,section 275 affidavit,09/30/2013
FT_4430007563643,R,1,CORRECTED TO ADD LOT 1110.      S.P.  9/5/13,09/30/2013
2013082701293001,R,1,Powers of Attorney,09/30/2013
2013090501171001,R,1,carbon monoxide detector,09/30/2013
2013091700728001,R,1,ORDER AND JUDGMENT APPOINTING SPECIAL GUARDIAN OF PERPERTY AND PERSONAL NEEDS GUARDIAN,09/30/2013
FT_3970007145897,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5649-7505 TO BBL 3-5649-1302 UPDATED 09/26/13 TM,09/30/2013
2013071801528001,R,1,CORRECTED TO ADD LOT 27 AND 29.       S.P.    9/23/13,09/30/2013
2013072500462002,R,1,Assumption and Modification Agreement,09/30/2013
FT_3310005771731,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-6121-7501 TO BBL 3-6121-1011 UPDATED 09/20/13 TM,09/30/2013
FT_3910008916291,R,1,TREVOR RAFFINGTON DECEASED. ITA RAFFINGTON REQUESTED TO REMOVE NAME FROM RECORD ON 10/10/13.             S.P.   9/11/13,09/30/2013
FT_3830000923183,R,2,DISCH R2379  P1277  4/25/89,09/30/2013
2013072201318001,R,1,Trust Agreement Attached,09/30/2013
2013091100298001,R,2,GROUND LEASE,09/30/2013
2013081200535001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013092300438001,R,1,CARBON MONOXIDE AFFIDAVIT - 1 PAGE,09/30/2013
2013091200887001,R,1,MISCELLANEOUS DOCS ARE POWERS OF ATORNEY OF MATTHEW BOSTOCK AND ANNE LOUISE BOSTOCK AND COPY OF IT-2664 NON RESIDENT TRANSFER TAX FORM FILED WITH NYS DEPT. OF FINANCE.,09/30/2013
2006091400985001,R,1,BLOCK CORRECTION. CORRECTED FROM BLOCK 7691 LOT 1 TO BLOCK 1896 LOT 4. UPDATED 9/4/2013. SM,09/30/2013
2013080201413001,R,2,"for United Northern Mortgage Bankers, Ltd.",09/30/2013
2012040500668001,R,1,Consolidated Amended Deed for Block 201 Lot 15,09/30/2013
2013082000222003,R,1,"Mortgage Modification, Consolidation and Extension Agreement",09/30/2013
2013032001641001,R,1,Memorandum of Trust,09/30/2013
2013091900733001,R,1,CARBON MONOXIDE AFFIDAVIT - 1 PAGE,09/30/2013
2013081300588001,R,1,MISCELLANEOUS: IT-2663 - 3 pages,09/30/2013
2013070901237001,R,1,"MISCELLANEOUS: COPY OF NYC DEATH TRANSCRIPT (CERTIFICATE) OF LATE HUSBAND, CHANDRADAT PERSAUD",09/30/2013
2008021800145001,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5474-7502 TO 3-5474-1013 UPDATED 09/30/13 TM,09/30/2013
2013091201143004,R,1,"Amended and Restated Mortgage, Security Agreement, Assignment of Leases and Rents, and Fixture Filing",09/30/2013
FT_3370001384137,R,1,CORRECTED FROM BLOCK 3847 LOT 15 TO BLOCK 3847 LOT 120.    S.P.  9/3/13,09/30/2013
2013091201518001,R,1,Miscellaneous - Powers of Attorney,09/30/2013
FT_3000000916800,R,1,BLOCK CORRECTION. CORRECTED FROM INCORRECT BBL 3-1778-55 TO CORRECT BBL 3-1778-49. UPDATED 09-19-2012 GK,09/30/2013
2013060500863004,R,1,CORRECTED FROM BLOCK 809 LOT 1067 TO BLOCK 809 LOT 1071.      S.P.  9/13/13,09/30/2013
2013082101238001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013090300386001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013090601277001,R,1,AFF OF COMPLIANCE W CARBON MONOXIDE DETECTOR 1 PAGE,09/30/2013
2013091001420001,R,1,LETTER TESTAMENTARY 1 PAGE,09/30/2013
2013082101629001,R,1,miscellaneous - power of attorney,09/30/2013
2013051000557001,R,1,BLOCK & LOT CORRECTION FROM BLOCK 1509/LOT 1010 TO BLOCK 1509/LOT 1075. CORRECTION COMPLETED 9/17/2013 (IM),09/30/2013
2013081300584001,R,1,TO VIEW IMAGE OF THIS DOCUMENT SEE  CRFN # 2013000372610.      S.P.    10/2/13,09/30/2013
2013082700954004,R,1,"AMENDED AND RESTATED MORTGAGE, SECURITY AGREEMENT, ASSIGNMENT OF LEASES AND RENTS AND FIXTURE FILING",09/30/2013
FT_3740004877074,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-6887-7501 TO BBL 3-6887-1013 UPDATED 09/03/13 TM,09/30/2013
2013091800591001,R,1,POWER OF ATTORNEY WITH AFFIDAVIT OF FULL FORCE AND EFFECT - CATALINA WISE  POWER OF ATTORNEY WITH AFFIDAVIT OF FULL FORCE AND EFFECT - JOHN WISE,09/30/2013
2013082700399001,R,1,Lease as Exhibit,09/30/2013
2013082600933002,R,1,AFF OF COMPLIANCE W CARBON MONOXIDE DETECTOR 1 PAGE,09/30/2013
2013041901365001,R,1,CORRECTED FROM BLOCK 13627 LOT 14 TO BLOCK 13627 LOT 8.        S.P.  9/4/13,09/30/2013
2013091700850001,R,1,miscellaneous - it-2663,09/30/2013
2013090501363001,R,1,Miscellaneous = Certificate of Non Foreign Status,09/30/2013
2013091700137001,R,1,NYSDOT exemption letter enclosed,09/30/2013
2013011001329002,R,1,NAME CORRECTION.    S.P.  9/30/13,09/30/2013
FT_3630007966863,R,1,BLOCK CORRECTIONS CORRECTED  FROM BBL 3-6940-7501 TO BBL 3-6940-1064 UPDATED 09/03/13 TM,09/30/2013
2012062200393001,R,1,CORRECTED FROM BLOCK 2165 LOT 4 TO BLOCK 2162 LOT 49.    S.P.   9/5/13,09/30/2013
2013091900644001,R,1,CARBON MONOXIDE DETECTOR AFFIDAVIT - 1 PAGE,09/30/2013
2013082100403004,R,1,"Consolidation, Extension and Modification Agreement",09/30/2013
2013082800656001,R,1,Affidavit in Connection with a Nominal Consideration Transfer,09/30/2013
2013090301244004,R,1,"MORTGAGE CONSOLIDATION, MODIFICATION AND EXTENSION AGREEMENT",09/30/2013
2013091900214001,R,1,CARBON MONOXIDE AFFIDAVIT - 1 PAGE,09/30/2013
FT_3340006691234,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-5758-7501 TO BBL 3-5758-1020 UPDATED 09/25/13 TM,09/30/2013
2006030600353003,R,1,BLOCK 10393 LOT 54 ADDED ON 9/17/13 EM,09/30/2013
2013073100720001,R,1,Power of Attorney attached.,09/30/2013
2013062400427003,R,1,"DOCUMENT IS INCOMPLETE, MISSING PAGES",09/30/2013
2013081400892001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013080201413001,R,1,"Please note this assignment is being recorded to correct a previously recorded assignment in Crfn#2010000216385, recorded 6/30/2010, the correction being made to add Mers, as nominee to the assignee, to be read has Mers, as nominee",09/30/2013
FT_3370007469837,R,1,BLOCK CORRECTIONS CORRECTED FROM BBL 3-6072-7501 TO BBL 3-6072-1006 UPDATED 9/23/13 TM,09/30/2013
2013090901007001,R,1,Micellaneous documents are two Power of Attorneys FOR EXHIBIT ONLY,09/30/2013
2013082301264003,R,1,IT-2663 $0.00 due,09/30/2013
2013081400315001,R,1,CARBON MONOXIDE AFFIDAVIT 1 PAGE,09/30/2013
2013073000352004,R,1,CARBON MONOXIDE AFFIDAVIT 1 PAGE,09/30/2013
2013082000743001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013082701166001,R,1,Power of Attorney for the Seller Attached,09/30/2013
2013091200116001,R,1,THIS DOCUMENT RECORDED TO SHOW IMAGE OF DOCUMENT RECORDED IN CRFN # 2013000362059.      S.P.  10/2/13,09/30/2013
2013091701414001,R,1,"INCORRECT SECOND PARTY ON THE COVER PAGE. ITS NOT MIDFIRST BANK. THE CORRECT BANK IS MCS MORTGAGE BANKERS, INC. JNG 09/19/2013",09/30/2013
2013083000557001,R,1,carbon monoxide detector,09/30/2013
2013080701710001,R,1,IT2663 INCLUDED FOR TWO GRANTORS; NO TAX DUE,09/30/2013
FT_3590001271259,R,2,DISCH ON 05/23/02 R5637 P311,09/30/2013
2013081400566001,R,1,NYC DEPARTMENT OF SOCIAL SERVICES,09/30/2013
2013090400216004,R,1,Affidavit for Real Property Law Section 275,09/30/2013
FT_3680000894168,R,2,DISCH L12410 P291   LT 7720 R 73 IS     CORR TO LT 77R 2073 ON 1/22/88,09/30/2013
2013090100023001,R,1,Two (2) Powers of Attorney attached.,09/30/2013
2013090600204001,R,1,section 275 affidavit,09/30/2013
