DOCUMENT ID,RECORD TYPE,CRFN,BOROUGH,DOC. TYPE,DOC. DATE,DOC. AMOUNT,RECORDED OR FILED,MODIFIED DATE,REEL YEAR,REEL NBR,REEL PAGE,PERCENT TRANSFERRED,GOOD THROUGH DATE
2014020700819001,A,2014000052145,1,MTGE,01/03/2014,500000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500277002,A,2014000052131,4,MTGE,01/29/2014,308000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020600832003,A,2014000052123,1,MTGE,02/05/2014,648000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013000676002,A,2014000052084,3,MTGE,01/24/2014,785510,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020700218001,A,2014000052073,1,MTGE,01/27/2014,195000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020700694002,A,2014000052024,1,MTGE,01/27/2014,1560.36,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020601268002,A,2014000052018,1,MTGE,01/22/2014,350000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020600307002,A,2014000052003,1,MTGE,01/24/2014,448000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020400441001,A,2014000051993,1,MTGE,01/16/2014,70903.22,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020601057003,A,2014000051971,1,MTGE,01/29/2014,300000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014010201085001,A,2014000051966,1,MTGE,12/26/2013,938250,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020600203002,A,2014000051952,1,MTGE,02/04/2014,400000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014021901360002,A,2014000067098,1,MTGE,02/18/2014,1300000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2013111200141003,A,2014000066957,1,MTGE,10/31/2013,13584.37,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021100714001,A,2014000066912,1,MTGE,02/07/2014,630000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021200019001,A,2014000066870,2,MTGE,01/31/2014,200000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021200815003,A,2014000066841,1,MTGE,02/10/2014,214248.25,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021400998002,A,2014000066811,4,MTGE,02/04/2014,3040.42,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021400853002,A,2014000066803,4,MTGE,01/21/2014,7210.96,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021200303002,A,2014000066762,3,MTGE,02/10/2014,240000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021300236001,A,2014000066750,2,MTGE,02/03/2014,12200.49,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021400550001,A,2014000066710,4,MTGE,02/03/2014,250000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021900891001,A,2014000066675,3,MTGE,02/12/2014,400000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014012801208002,A,2014000066650,1,MTGE,12/26/2013,316000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021800919002,A,2014000066647,3,MTGE,02/14/2014,563600,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014020300128002,A,2014000066595,4,MTGE,01/23/2014,413600,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014022001044001,A,2014000066575,1,MTGE,01/07/2014,200000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014020400279004,A,2014000066529,1,MTGE,02/03/2014,472500,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021200454001,A,2014000066498,4,MTGE,12/26/2013,151901.09,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014022100124001,A,2014000066425,1,MTGE,02/12/2013,97825.8,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2013120501296002,A,2014000066348,1,MTGE,11/22/2013,460000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021800222002,A,2014000066321,4,MTGE,02/04/2014,1095341.99,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021800136002,A,2014000066318,4,MTGE,01/29/2014,650000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021801262003,A,2014000066270,1,MTGE,02/13/2014,78202.28,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021400919002,A,2014000066265,4,MTGE,02/12/2014,387000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2013120401420003,A,2014000066257,4,MTGE,10/30/2013,392755,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021200545003,A,2014000066237,1,MTGE,02/06/2014,2317000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2013121900802001,A,2014000066200,1,MTGE,12/05/2013,5000000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2013112500654003,A,2014000066197,1,MTGE,11/13/2013,2619.3,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014022100219001,A,2014000066178,1,MTGE,02/04/2014,62262.74,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014020300242002,A,2014000066171,1,MTGE,01/31/2013,180000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021800944001,A,2014000066135,1,MTGE,02/05/2014,239931.55,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014020400249002,A,2014000051930,1,MTGE,01/23/2014,376475,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013000589002,A,2014000051920,1,MTGE,01/23/2014,2030.22,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020300244003,A,2014000051912,3,MTGE,01/29/2014,600000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020400804002,A,2014000051808,1,MTGE,01/27/2014,160000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500413002,A,2014000051792,3,MTGE,01/28/2014,380000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020400529008,A,2014000051753,1,MTGE,01/23/2014,15000000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020400529007,A,2014000051752,1,MTGE,01/23/2014,3000000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014012700078002,A,2014000051723,1,MTGE,01/17/2014,8304.9,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2013112501008001,A,2014000051719,1,MTGE,11/22/2013,151278.77,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014010900340002,A,2014000051708,4,MTGE,12/17/2013,541310,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014012200911002,A,2014000051677,1,MTGE,01/22/2014,166180.63,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020700745002,A,2014000051589,1,MTGE,01/30/2014,145600,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020700718002,A,2014000051585,1,MTGE,01/31/2014,461945,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014012100215003,A,2014000051565,3,MTGE,01/14/2014,799215,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020401080002,A,2014000051519,1,MTGE,01/31/2014,215000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500861001,A,2014000051496,1,MTGE,01/24/2013,198000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2013121900066001,A,2014000051457,3,MTGE,12/17/2013,665000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020400828004,A,2014000051441,1,MTGE,01/30/2014,352000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013100731004,A,2014000051437,3,MTGE,01/27/2014,230000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013000493002,A,2014000051371,1,MTGE,01/23/2014,330000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500934003,A,2014000051366,1,MTGE,01/31/2014,17270543,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020400219002,A,2014000051352,3,MTGE,01/27/2014,355725,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013000406002,A,2014000051340,3,MTGE,01/27/2014,464000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020300353003,A,2014000051318,4,MTGE,01/17/2014,6312.97,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020301236001,A,2014000051253,1,MTGE,01/03/2014,5431.62,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013000526002,A,2014000051237,3,MTGE,01/29/2014,604000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020301012001,A,2014000051234,1,MTGE,01/21/2014,153000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500055001,A,2014000051125,1,MTGE,01/30/2014,788500,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014012801111001,A,2014000051099,1,MTGE,02/22/2007,100000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500381003,A,2014000051056,1,MTGE,01/16/2014,1252896.53,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2013121801523002,A,2014000051053,2,MTGE,10/17/2013,133253.56,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014021400511002,A,2014000066095,1,MTGE,02/06/2014,1400000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021800773001,A,2014000066092,2,MTGE,02/06/2014,100000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014010701209001,A,2014000066049,1,MTGE,01/02/2014,1400000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021200871006,A,2014000066036,1,MTGE,12/30/2013,600000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014012900906002,A,2014000065961,1,MTGE,01/16/2014,12306.83,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021900395001,A,2014000065951,1,MTGE,02/11/2014,110000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2013121700109001,A,2014000065924,4,MTGE,11/25/2013,350000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021100639006,A,2014000065918,1,MTGE,12/18/2013,481000.14,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014022000272002,A,2014000065879,1,MTGE,02/06/2014,215000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021800593002,A,2014000065876,1,MTGE,02/10/2014,8844.67,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021900238002,A,2014000065862,1,MTGE,02/12/2014,5658.38,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2013100900897003,A,2014000065850,1,MTGE,10/08/2013,390000,02/24/2014,02/24/2014,0,0,0,0,02/28/2014
2014021101194001,A,2014000065780,4,MTGE,01/31/2014,312459,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014013100880001,A,2014000065773,1,MTGE,01/30/2014,4000000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014012700660001,A,2014000065752,3,MTGE,11/04/2013,10160.94,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2013100800176002,A,2014000065743,1,MTGE,09/20/2013,220000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021800945002,A,2014000065715,1,MTGE,02/06/2014,544961.69,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020600843002,A,2014000065626,4,MTGE,12/02/2013,5986.93,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021200668001,A,2014000065606,4,MTGE,02/11/2014,4626.33,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014022001065001,A,2014000065603,1,MTGE,12/05/2013,8225000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020500345002,A,2014000065544,1,MTGE,01/28/2014,605.29,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014022000334001,A,2014000065540,1,MTGE,02/14/2014,500000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021900870002,A,2014000065520,1,MTGE,01/22/2014,7735.35,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2013101501216002,A,2014000065502,1,MTGE,12/04/2013,5830.72,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020700228002,A,2014000065469,4,MTGE,01/31/2014,6116.32,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2013111400665003,A,2014000065416,4,MTGE,11/08/2013,350000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021900547001,A,2014000065372,1,MTGE,02/18/2014,12250000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2013121800445001,A,2014000065370,1,MTGE,05/12/2011,790000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014022000226002,A,2014000065271,1,MTGE,02/12/2014,350000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021000392002,A,2014000065253,4,MTGE,12/13/2013,1928.87,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014012700379001,A,2014000051029,3,MTGE,01/10/2014,14006.2,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020300245004,A,2014000051023,4,MTGE,01/30/2014,2185000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2013121801569002,A,2014000050982,2,MTGE,10/16/2013,125245.65,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020601325002,A,2014000050973,1,MTGE,01/27/2014,1000000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013100061005,A,2014000050950,1,MTGE,01/28/2014,742500,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014012901549001,A,2014000050927,1,MTGE,01/21/2014,75000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014013000264001,A,2014000050850,1,MTGE,01/21/2014,9882.36,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500723002,A,2014000050840,1,MTGE,01/17/2014,260000,02/10/2014,02/10/2014,0,0,0,0,02/28/2014
2014020500245003,A,2014000050791,1,MTGE,01/29/2014,150000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020400505002,A,2014000050741,1,MTGE,01/16/2014,9413.75,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020601465001,A,2014000050730,1,MTGE,02/05/2014,1300000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020300164002,A,2014000050708,1,MTGE,01/27/2014,3990000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013000871001,A,2014000050645,1,MTGE,01/30/2014,175322.85,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013100590002,A,2014000050643,3,MTGE,01/28/2014,799200,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012300822002,A,2014000050589,1,MTGE,11/29/2013,938250,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020601474001,A,2014000050562,1,MTGE,12/11/2013,95000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020400200002,A,2014000050545,1,MTGE,01/24/2014,391752,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012301198001,A,2014000050543,1,MTGE,01/14/2013,447572,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020400850008,A,2014000050462,1,MTGE,01/23/2014,15000000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020400850007,A,2014000050461,1,MTGE,01/23/2014,3000000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2013102200458002,A,2014000050417,1,MTGE,09/25/2013,667500,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013101073007,A,2014000050412,1,MTGE,01/23/2014,3000000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020600711002,A,2014000050371,1,MTGE,01/17/2014,16637,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012201065001,A,2014000050311,1,MTGE,01/16/2014,325300,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020600929001,A,2014000050295,1,MTGE,01/06/2014,656660.75,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013000378002,A,2014000050291,4,MTGE,01/29/2014,220000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012100533001,A,2014000050259,1,MTGE,12/13/2013,542500,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020601066002,A,2014000050257,1,MTGE,01/31/2014,926.24,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013100662003,A,2014000050195,1,MTGE,01/24/2014,5537.17,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013100374001,A,2014000050182,3,MTGE,01/24/2014,164991.11,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012901231001,A,2014000050123,4,MTGE,01/24/2013,10000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014011600975002,A,2014000050119,1,MTGE,01/08/2014,585000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014021901358001,A,2014000065202,1,MTGE,02/07/2014,505000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2013011001185001,A,2014000065179,1,MTGE,12/17/2012,84551.78,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020600973002,A,2014000065159,4,MTGE,01/31/2014,108750,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014022000826002,A,2014000065141,1,MTGE,02/07/2014,375000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020700114001,A,2014000065110,4,MTGE,01/28/2014,292250,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020400027004,A,2014000065105,4,MTGE,01/28/2014,800000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020400100001,A,2014000064993,4,MTGE,01/18/2014,100000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021300585002,A,2014000064972,1,MTGE,02/05/2014,365262,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020301234002,A,2014000064935,1,MTGE,01/24/2014,441785,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2013093000394002,A,2014000064925,4,MTGE,09/24/2013,2232.97,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014022000170001,A,2014000064852,1,MTGE,05/17/2013,162600,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020700256002,A,2014000064850,1,MTGE,02/05/2014,441849,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014013100479001,A,2014000064835,4,MTGE,01/17/2014,50000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020400699001,A,2014000064808,3,MTGE,01/29/2014,9003.28,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020601473001,A,2014000064774,3,MTGE,01/21/2014,200000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014011600904001,A,2014000064769,3,MTGE,01/07/2013,200000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021101263001,A,2014000064753,4,MTGE,01/27/2014,1416.51,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014022001344004,A,2014000064721,1,MTGE,02/19/2014,14395.5,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021400819001,A,2014000064669,1,MTGE,02/07/2014,625000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014020500363002,A,2014000064617,4,MTGE,01/29/2014,10750000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021800790005,A,2014000064553,1,MTGE,02/12/2014,895000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021400074002,A,2014000064532,1,MTGE,02/12/2014,94058.69,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2013111300228001,A,2014000064468,3,MTGE,08/28/2013,152000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021400758002,A,2014000064467,1,MTGE,02/10/2014,712000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021400977001,A,2014000064456,1,MTGE,02/14/2014,1000000,02/21/2014,02/21/2014,0,0,0,0,02/28/2014
2014021400473002,A,2014000064421,1,MTGE,02/04/2014,3536629,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020400651005,A,2014000064367,1,MTGE,01/22/2014,204000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020300480002,A,2014000064320,4,MTGE,01/31/2014,306000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021400782002,A,2014000064292,1,MTGE,02/07/2014,501388,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2013120301244003,A,2014000064289,1,MTGE,11/20/2013,505274.79,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020500438002,A,2014000050100,1,MTGE,01/31/2014,368207,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014010801150001,A,2014000050069,1,MTGE,12/24/2013,50000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020300640002,A,2014000050034,1,MTGE,01/31/2014,390000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020501106002,A,2014000050031,4,MTGE,01/28/2014,378750,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012700487001,A,2014000049996,4,MTGE,01/13/2014,250000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020600288002,A,2014000049992,1,MTGE,01/15/2014,5823.41,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013000403005,A,2014000049936,3,MTGE,01/22/2014,417000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012700821005,A,2014000049908,4,MTGE,01/21/2014,821250,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012100497001,A,2014000049841,1,MTGE,12/31/2013,712500,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012100410002,A,2014000049840,1,MTGE,12/27/2013,570000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012800423001,A,2014000049825,4,MTGE,01/16/2014,100000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012100263002,A,2014000049789,1,MTGE,12/27/2013,405000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012900125001,A,2014000049770,4,MTGE,01/16/2014,60000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020600311001,A,2014000049715,1,MTGE,01/21/2014,625000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013100961002,A,2014000049708,1,MTGE,01/28/2014,952638.58,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020500342004,A,2014000049686,1,MTGE,01/30/2014,150206.11,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020600442002,A,2014000049615,1,MTGE,01/22/2014,595000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2013111201068002,A,2014000049603,4,MTGE,10/30/2013,795000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020501102002,A,2014000049588,1,MTGE,01/23/2014,463500,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012800583001,A,2014000049581,3,MTGE,01/13/2014,9973.69,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012800906001,A,2014000049549,3,MTGE,01/18/2014,200000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012700022001,A,2014000049545,3,MTGE,01/15/2014,500000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014012801500001,A,2014000049423,3,MTGE,01/12/2014,54600,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014013100200001,A,2014000049418,1,MTGE,01/27/2014,48000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014011700528002,A,2014000049371,3,MTGE,01/13/2014,1250000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020300103001,A,2014000049304,1,MTGE,01/21/2014,125000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020600068004,A,2014000049294,1,MTGE,02/05/2014,12595.5,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014020300423003,A,2014000049289,1,MTGE,01/29/2014,880000,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014011500593003,A,2014000049187,1,MTGE,01/03/2014,649673,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014010701059002,A,2014000049183,4,MTGE,12/23/2013,161962.28,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014011301461001,A,2014000049142,1,MTGE,12/19/2013,3138.28,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2013103001546001,A,2014000049123,1,MTGE,09/25/2013,43764.37,02/07/2014,02/07/2014,0,0,0,0,02/28/2014
2014021300698002,A,2014000064242,1,MTGE,02/10/2014,400000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021900943001,A,2014000064235,1,MTGE,02/11/2014,1128256.24,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014013100437001,A,2014000064226,4,MTGE,01/21/2014,100000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014022000221001,A,2014000064220,1,MTGE,12/05/2013,7500000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020600479002,A,2014000064190,3,MTGE,01/28/2014,386000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014022000261003,A,2014000064186,1,MTGE,02/06/2014,2050,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2013122301450002,A,2014000064128,4,MTGE,12/20/2013,120000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2013120200795001,A,2014000064125,1,MTGE,12/02/2013,5012.4,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021200481004,A,2014000063970,3,MTGE,02/05/2014,2894055.46,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020301235002,A,2014000063961,1,MTGE,01/15/2014,5714.56,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021400656001,A,2014000063902,1,MTGE,02/03/2014,7500000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020601483003,A,2014000063884,1,MTGE,01/31/2014,360000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020600188002,A,2014000063856,1,MTGE,02/05/2014,417000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014012101234001,A,2014000063786,1,MTGE,01/09/2014,161000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021000440001,A,2014000063747,4,MTGE,12/16/2013,773000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021400506001,A,2014000063737,1,MTGE,02/06/2014,250000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021400744002,A,2014000063659,4,MTGE,02/05/2014,428000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021200703001,A,2014000063607,1,MTGE,12/26/2013,2000000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021200059001,A,2014000063594,4,MTGE,01/23/2014,4924.62,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021200411001,A,2014000063593,4,MTGE,01/23/2014,50000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014022000470001,A,2014000063553,1,MTGE,02/06/2014,840000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021900256002,A,2014000063548,1,MTGE,02/14/2014,365000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2013122000127002,A,2014000063460,1,MTGE,12/12/2013,1400000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014020600613002,A,2014000063421,2,MTGE,02/03/2014,417000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021800363003,A,2014000063346,1,MTGE,02/07/2014,2221.51,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021800161002,A,2014000063309,1,MTGE,02/07/2014,400000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
2014021400395002,A,2014000063299,1,MTGE,01/29/2014,154000,02/20/2014,02/20/2014,0,0,0,0,02/28/2014
